"","Action","Adventure","Animation","Children.s","Comedy","Crime","Documentary","Drama","Fantasy","Film.Noir","Horror","Musical","Mystery","Romance","Sci.Fi","Thriller","War","Cluster"
"24",0.2,0.127272727272727,0.0363636363636364,0.0363636363636364,0.254545454545455,0.0909090909090909,0.0181818181818182,0.363636363636364,0.0181818181818182,0.127272727272727,0.0363636363636364,0.0545454545454545,0.127272727272727,0.163636363636364,0.0545454545454545,0.2,0.109090909090909,5
"25",0.588235294117647,0.229946524064171,0.0320855614973262,0.0588235294117647,0.213903743315508,0.128342245989305,0.0053475935828877,0.347593582887701,0.0695187165775401,0.0053475935828877,0.0213903743315508,0.0160427807486631,0.0427807486631016,0.160427807486631,0.171122994652406,0.299465240641711,0.13903743315508,2
"26",0.408653846153846,0.198717948717949,0.0384615384615385,0.110576923076923,0.288461538461538,0.0496794871794872,0.00320512820512821,0.309294871794872,0.0560897435897436,0.00480769230769231,0.0448717948717949,0.046474358974359,0.0352564102564103,0.166666666666667,0.190705128205128,0.197115384615385,0.0849358974358974,2
"27",0.309121621621622,0.0945945945945946,0.0152027027027027,0.0185810810810811,0.278716216216216,0.140202702702703,0.035472972972973,0.432432432432432,0.0185810810810811,0.0185810810810811,0.0304054054054054,0.0152027027027027,0.0405405405405405,0.130067567567568,0.103040540540541,0.258445945945946,0.0709459459459459,3
"28",0.103448275862069,0.0646551724137931,0.0387931034482759,0.0517241379310345,0.344827586206897,0.0517241379310345,0.0129310344827586,0.551724137931034,0.0301724137931034,0.0172413793103448,0.0603448275862069,0.0344827586206897,0.0387931034482759,0.155172413793103,0.0689655172413793,0.107758620689655,0.0732758620689655,6
"29",0.302107728337237,0.185011709601874,0.0281030444964871,0.0398126463700234,0.456674473067916,0.063231850117096,0.00468384074941452,0.346604215456674,0.0281030444964871,0.0327868852459016,0.0281030444964871,0.0304449648711944,0.0304449648711944,0.138173302107728,0.192037470725995,0.156908665105386,0.103044496487119,3
"30",0.0808080808080808,0.0538720538720539,0.0235690235690236,0.0235690235690236,0.272727272727273,0.0707070707070707,0.0437710437710438,0.589225589225589,0.0134680134680135,0.0168350168350168,0.0269360269360269,0.0235690235690236,0.0404040404040404,0.144781144781145,0.063973063973064,0.111111111111111,0.107744107744108,6
"31",0.394941634241245,0.130350194552529,0.0369649805447471,0.0466926070038911,0.313229571984436,0.0894941634241245,0.00194552529182879,0.264591439688716,0.0369649805447471,0.00583657587548638,0.147859922178988,0.00972762645914397,0.0291828793774319,0.214007782101167,0.1284046692607,0.254863813229572,0.0447470817120623,3
"32",0.272727272727273,0.145454545454545,0.0181818181818182,0.0363636363636364,0.3,0.0545454545454545,0.00909090909090909,0.163636363636364,0.0363636363636364,0.0181818181818182,0.209090909090909,0.0363636363636364,0.0545454545454545,0.00909090909090909,0.418181818181818,0.218181818181818,0.0909090909090909,2
"33",0.195121951219512,0.146341463414634,0.0414634146341463,0.0975609756097561,0.334146341463415,0.0536585365853659,0.00975609756097561,0.339024390243902,0.0463414634146341,0.0146341463414634,0.0975609756097561,0.0414634146341463,0.0658536585365854,0.141463414634146,0.170731707317073,0.231707317073171,0.0439024390243902,3
"34",0.26268115942029,0.125,0.0326086956521739,0.0561594202898551,0.369565217391304,0.0797101449275362,0.0126811594202899,0.36231884057971,0.0326086956521739,0.0181159420289855,0.052536231884058,0.0434782608695652,0.0344202898550725,0.121376811594203,0.117753623188406,0.164855072463768,0.0706521739130435,3
"35",0.156862745098039,0.0998217468805704,0.0213903743315508,0.0231729055258467,0.215686274509804,0.119429590017825,0.0499108734402852,0.490196078431373,0.0124777183600713,0.053475935828877,0.0409982174688057,0.0303030303030303,0.0606060606060606,0.119429590017825,0.0837789661319073,0.197860962566845,0.0748663101604278,5
"36",0.0914826498422713,0.0914826498422713,0.0504731861198738,0.0914826498422713,0.375394321766562,0.0757097791798107,0.0252365930599369,0.523659305993691,0.0252365930599369,0.0157728706624606,0.0536277602523659,0.082018927444795,0.0347003154574132,0.167192429022082,0.0694006309148265,0.0883280757097792,0.0441640378548896,6
"37",0.398671096345515,0.166112956810631,0.0232558139534884,0.0398671096345515,0.46843853820598,0.136212624584718,0.00332225913621262,0.308970099667774,0.0332225913621262,0.00996677740863787,0.0498338870431894,0.0199335548172757,0.0166112956810631,0.106312292358804,0.136212624584718,0.169435215946844,0.079734219269103,2
"38",0.229508196721311,0.0983606557377049,0.311475409836066,0.295081967213115,0.319672131147541,0.0573770491803279,0.00819672131147541,0.19672131147541,0.0327868852459016,0.00819672131147541,0.0901639344262295,0.139344262295082,0.0163934426229508,0.10655737704918,0.172131147540984,0.172131147540984,0.0573770491803279,1
"39",0.0743405275779376,0.0215827338129496,0.0215827338129496,0.0407673860911271,0.297362110311751,0.079136690647482,0.0407673860911271,0.700239808153477,0.00479616306954436,0.00479616306954436,0.0191846522781775,0.0287769784172662,0.0311750599520384,0.184652278177458,0.0215827338129496,0.0959232613908873,0.026378896882494,6
"40",0.379047619047619,0.16,0.0419047619047619,0.0971428571428571,0.285714285714286,0.0857142857142857,0.0019047619047619,0.340952380952381,0.0419047619047619,0.00952380952380952,0.0380952380952381,0.0342857142857143,0.0457142857142857,0.15047619047619,0.177142857142857,0.257142857142857,0.0533333333333333,3
"41",0.0991735537190083,0.111570247933884,0.0537190082644628,0.0537190082644628,0.400826446280992,0.0619834710743802,0.0165289256198347,0.417355371900826,0.0165289256198347,0.0454545454545455,0.0247933884297521,0.0702479338842975,0.0578512396694215,0.161157024793388,0.0867768595041322,0.148760330578512,0.0702479338842975,4
"42",0.232360097323601,0.159367396593674,0.037712895377129,0.0827250608272506,0.311435523114355,0.0644768856447689,0.0097323600973236,0.371046228710462,0.0450121654501217,0.0145985401459854,0.10705596107056,0.0255474452554745,0.0401459854014599,0.0985401459854015,0.175182481751825,0.16301703163017,0.0547445255474453,3
"43",0.401055408970976,0.216358839050132,0.079155672823219,0.142480211081794,0.41688654353562,0.079155672823219,0.00263852242744063,0.224274406332454,0.050131926121372,0.00263852242744063,0.0422163588390501,0.0686015831134565,0.029023746701847,0.0844327176781003,0.192612137203166,0.163588390501319,0.0633245382585752,2
"44",0.365470852017937,0.2152466367713,0.047085201793722,0.118834080717489,0.31390134529148,0.0739910313901345,0.00224215246636771,0.367713004484305,0.0515695067264574,0.00448430493273543,0.0336322869955157,0.0336322869955157,0.0224215246636771,0.132286995515695,0.177130044843049,0.195067264573991,0.062780269058296,2
"45",0.222222222222222,0.189542483660131,0.0326797385620915,0.0261437908496732,0.457516339869281,0.111111111111111,0.0196078431372549,0.261437908496732,0.0065359477124183,0.0522875816993464,0.0392156862745098,0.0326797385620915,0.0588235294117647,0.111111111111111,0.150326797385621,0.274509803921569,0.0784313725490196,3
"46",0.239130434782609,0.119565217391304,0.016304347826087,0.016304347826087,0.222826086956522,0.0706521739130435,0.0271739130434783,0.364130434782609,0.0217391304347826,0.0380434782608696,0.157608695652174,0.0217391304347826,0.0597826086956522,0.168478260869565,0.179347826086957,0.33695652173913,0.0869565217391304,2
"47",0.130982367758186,0.0856423173803526,0.0251889168765743,0.0856423173803526,0.554156171284635,0.0491183879093199,0.00881612090680101,0.336272040302267,0.0201511335012594,0.00881612090680101,0.0428211586901763,0.044080604534005,0.0226700251889169,0.151133501259446,0.0843828715365239,0.0944584382871537,0.0617128463476071,4
"48",0.176470588235294,0.0980392156862745,0.0294117647058824,0.0392156862745098,0.431372549019608,0.117647058823529,0.00980392156862745,0.392156862745098,0.0196078431372549,0.0294117647058824,0.0196078431372549,0.00980392156862745,0.196078431372549,0.0882352941176471,0.0882352941176471,0.205882352941176,0.0490196078431373,5
"49",0.3875,0.3,0.025,0.125,0.2875,0.0625,0.0375,0.275,0.2375,0.0375,0.05,0.0125,0.025,0.125,0.3125,0.1625,0.1,1
"50",0.155511811023622,0.0590551181102362,0.0177165354330709,0.0216535433070866,0.307086614173228,0.151574803149606,0.031496062992126,0.535433070866142,0.015748031496063,0.0137795275590551,0.0393700787401575,0.015748031496063,0.0452755905511811,0.122047244094488,0.062992125984252,0.173228346456693,0.0413385826771654,5
"51",0.212290502793296,0.11731843575419,0.0223463687150838,0.0391061452513966,0.324022346368715,0.0558659217877095,0.0167597765363128,0.458100558659218,0.0223463687150838,0.0111731843575419,0.0502793296089385,0.0279329608938547,0.0391061452513966,0.128491620111732,0.195530726256983,0.162011173184358,0.0949720670391061,3
"52",0.140909090909091,0.109090909090909,0.0386363636363636,0.0545454545454545,0.343181818181818,0.0840909090909091,0.0613636363636364,0.395454545454545,0.0477272727272727,0.0340909090909091,0.0431818181818182,0.0704545454545455,0.0454545454545455,0.1,0.127272727272727,0.136363636363636,0.0613636363636364,5
"53",0.454545454545455,0.251748251748252,0.027972027972028,0.041958041958042,0.258741258741259,0.118881118881119,0.00699300699300699,0.272727272727273,0.048951048951049,0.013986013986014,0.111888111888112,0.00699300699300699,0.034965034965035,0.0979020979020979,0.335664335664336,0.223776223776224,0.160839160839161,2
"54",0.391941391941392,0.175824175824176,0.0293040293040293,0.032967032967033,0.424908424908425,0.0769230769230769,0.00366300366300366,0.256410256410256,0.0293040293040293,0.010989010989011,0.032967032967033,0.0366300366300366,0.0476190476190476,0.0915750915750916,0.212454212454212,0.175824175824176,0.0732600732600733,3
"55",0.323298429319372,0.18717277486911,0.0170157068062827,0.056282722513089,0.308900523560209,0.0615183246073298,0.00130890052356021,0.269633507853403,0.0405759162303665,0.0170157068062827,0.157068062827225,0.0301047120418848,0.0471204188481675,0.0837696335078534,0.209424083769634,0.170157068062827,0.0837696335078534,3
"56",0.215827338129496,0.0503597122302158,0.0287769784172662,0.00719424460431655,0.302158273381295,0.151079136690647,0.0143884892086331,0.539568345323741,0.0143884892086331,0.0215827338129496,0.0503597122302158,0.00719424460431655,0.0719424460431655,0.136690647482014,0.0863309352517986,0.23021582733813,0.0719424460431655,3
"57",0.26271186440678,0.112994350282486,0.0254237288135593,0.0564971751412429,0.324858757062147,0.138418079096045,0.00564971751412429,0.418079096045198,0.0282485875706215,0.0282485875706215,0.0480225988700565,0.0282485875706215,0.0536723163841808,0.132768361581921,0.110169491525424,0.192090395480226,0.0480225988700565,3
"58",0.0990990990990991,0.027027027027027,0.045045045045045,0.045045045045045,0.27027027027027,0.0720720720720721,0.045045045045045,0.630630630630631,0.00900900900900901,0.018018018018018,0.027027027027027,0.036036036036036,0.027027027027027,0.153153153153153,0.0720720720720721,0.162162162162162,0.0540540540540541,6
"59",0.301486199575372,0.201698513800425,0.0955414012738854,0.184713375796178,0.35244161358811,0.0552016985138004,0.00212314225053079,0.169851380042463,0.0636942675159236,0.00636942675159236,0.154989384288747,0.0636942675159236,0.0276008492569002,0.0849256900212314,0.225053078556263,0.169851380042463,0.0679405520169851,2
"60",0.10410094637224,0.0252365930599369,0.0157728706624606,0.0315457413249211,0.32807570977918,0.056782334384858,0.0220820189274448,0.564668769716088,0.0157728706624606,0.00946372239747634,0.126182965299685,0.00946372239747634,0.0220820189274448,0.116719242902208,0.0441640378548896,0.0914826498422713,0.0694006309148265,6
"61",0.173076923076923,0.0673076923076923,0.0480769230769231,0.0865384615384615,0.336538461538462,0.0673076923076923,0.0865384615384615,0.509615384615385,0.0288461538461538,0.0384615384615385,0.0192307692307692,0.0288461538461538,0.0576923076923077,0.105769230769231,0.0480769230769231,0.0865384615384615,0.0673076923076923,5
"62",0.196078431372549,0.128851540616246,0.0672268907563025,0.0840336134453782,0.490196078431373,0.120448179271709,0.0112044817927171,0.338935574229692,0.0336134453781513,0.00560224089635854,0.0476190476190476,0.0364145658263305,0.030812324929972,0.142857142857143,0.0952380952380952,0.176470588235294,0.0588235294117647,4
"63",0.286802030456853,0.129441624365482,0.0266497461928934,0.0748730964467005,0.468274111675127,0.0774111675126904,0.00253807106598985,0.222081218274112,0.0266497461928934,0.0050761421319797,0.0862944162436548,0.032994923857868,0.0418781725888325,0.118020304568528,0.166243654822335,0.217005076142132,0.0393401015228426,4
"64",0.143540669856459,0.0143540669856459,0.0239234449760766,0.0143540669856459,0.425837320574163,0.110047846889952,0.0478468899521531,0.555023923444976,0.00478468899521531,0.00478468899521531,0.00956937799043062,0.00956937799043062,0.0191387559808612,0.210526315789474,0.0430622009569378,0.148325358851675,0.062200956937799,6
"65",0.25673249551167,0.111310592459605,0.0394973070017953,0.0861759425493716,0.371633752244165,0.107719928186715,0.0125673249551167,0.344703770197487,0.0305206463195691,0.0179533213644524,0.059245960502693,0.059245960502693,0.0377019748653501,0.111310592459605,0.123877917414722,0.172351885098743,0.0610412926391382,3
"66",0.0853242320819113,0.0511945392491468,0.0409556313993174,0.0716723549488055,0.266211604095563,0.0409556313993174,0.0136518771331058,0.542662116040956,0.0204778156996587,0.0307167235494881,0.0409556313993174,0.068259385665529,0.0580204778156997,0.15358361774744,0.0580204778156997,0.160409556313993,0.0784982935153584,6
"67",0.130374479889043,0.0596393897364771,0.0110957004160888,0.0235783633841886,0.36754507628294,0.0790568654646325,0.0124826629680999,0.496532593619972,0.00832177531206657,0.0180305131761442,0.0305131761442441,0.0124826629680999,0.0499306518723994,0.181692094313454,0.058252427184466,0.213592233009709,0.0513176144244105,6
"68",0.192612137203166,0.118733509234828,0.0237467018469657,0.0369393139841689,0.390501319261214,0.0659630606860158,0.00263852242744063,0.408970976253298,0.029023746701847,0.0158311345646438,0.0527704485488127,0.0474934036939314,0.0395778364116095,0.184696569920844,0.137203166226913,0.153034300791557,0.0686015831134565,4
"69",0.0847457627118644,0.0550847457627119,0.0211864406779661,0.038135593220339,0.194915254237288,0.101694915254237,0.0550847457627119,0.563559322033898,0.00847457627118644,0.0550847457627119,0.0338983050847458,0.0550847457627119,0.0550847457627119,0.127118644067797,0.0423728813559322,0.110169491525424,0.105932203389831,5
"70",0.202879581151832,0.158376963350785,0.0379581151832461,0.0929319371727749,0.494764397905759,0.0575916230366492,0.00261780104712042,0.256544502617801,0.0458115183246073,0.0117801047120419,0.0615183246073298,0.0484293193717278,0.0379581151832461,0.151832460732984,0.178010471204188,0.170157068062827,0.0392670157068063,4
"71",0.190068493150685,0.0599315068493151,0.00342465753424658,0.00684931506849315,0.296232876712329,0.121575342465753,0.00171232876712329,0.520547945205479,0.0102739726027397,0.0136986301369863,0.0273972602739726,0.0154109589041096,0.0582191780821918,0.203767123287671,0.0736301369863014,0.280821917808219,0.0410958904109589,3
"72",0.039647577092511,0.0748898678414097,0.079295154185022,0.123348017621145,0.52863436123348,0.0352422907488987,0.00440528634361234,0.45374449339207,0.0220264317180617,0.00440528634361234,0.0220264317180617,0.220264317180617,0.0220264317180617,0.171806167400881,0.039647577092511,0.0352422907488987,0.0440528634361234,1
"73",0.386740331491713,0.174033149171271,0.0193370165745856,0.0359116022099447,0.348066298342541,0.074585635359116,0.00552486187845304,0.292817679558011,0.0359116022099447,0.0110497237569061,0.0386740331491713,0.0138121546961326,0.0359116022099447,0.209944751381215,0.165745856353591,0.229281767955801,0.0635359116022099,3
"74",0.255172413793103,0.128735632183908,0.0298850574712644,0.0609195402298851,0.341379310344828,0.0873563218390805,0.0114942528735632,0.38735632183908,0.032183908045977,0.00919540229885057,0.0793103448275862,0.0195402298850575,0.035632183908046,0.11264367816092,0.144827586206897,0.15632183908046,0.0540229885057471,3
"75",0.180555555555556,0.152777777777778,0.0416666666666667,0.0694444444444444,0.180555555555556,0.152777777777778,0.0972222222222222,0.5,0.0694444444444444,0.0555555555555556,0.0138888888888889,0.111111111111111,0.0138888888888889,0.222222222222222,0.0833333333333333,0.0555555555555556,0.194444444444444,5
"76",0.223938223938224,0.166023166023166,0.0347490347490347,0.0772200772200772,0.262548262548263,0.0308880308880309,0.00386100386100386,0.401544401544402,0.0501930501930502,0.00772200772200772,0.0308880308880309,0.0656370656370656,0.0231660231660232,0.123552123552124,0.177606177606178,0.135135135135135,0.138996138996139,3
"77",0.382352941176471,0.205882352941176,0.0441176470588235,0.0588235294117647,0.264705882352941,0.147058823529412,0.0220588235294118,0.279411764705882,0.0735294117647059,0.0588235294117647,0.0661764705882353,0.0514705882352941,0.0588235294117647,0.0955882352941176,0.183823529411765,0.279411764705882,0.161764705882353,2
"78",0.372262773722628,0.145985401459854,0.0656934306569343,0.0437956204379562,0.240875912408759,0.102189781021898,0.0072992700729927,0.37956204379562,0.0218978102189781,0.0291970802919708,0.0437956204379562,0.0218978102189781,0.138686131386861,0.160583941605839,0.145985401459854,0.291970802919708,0.0364963503649635,2
"79",0.138461538461538,0.0769230769230769,0.0307692307692308,0.0461538461538462,0.707692307692308,0.0961538461538462,0.0153846153846154,0.323076923076923,0.0153846153846154,0.00769230769230769,0.0269230769230769,0.0269230769230769,0.0230769230769231,0.111538461538462,0.0846153846153846,0.111538461538462,0.0307692307692308,4
"80",0.215605749486653,0.119096509240246,0.0390143737166324,0.0862422997946612,0.490759753593429,0.0944558521560575,0.00616016427104723,0.322381930184805,0.0390143737166324,0.0102669404517454,0.0328542094455852,0.0410677618069815,0.0451745379876797,0.117043121149897,0.0841889117043121,0.15605749486653,0.0431211498973306,4
"81",0.328888888888889,0.111111111111111,0.00888888888888889,0.0266666666666667,0.4,0.137777777777778,0.00444444444444444,0.337777777777778,0.0222222222222222,0.0222222222222222,0.0444444444444444,0.0177777777777778,0.0977777777777778,0.102222222222222,0.173333333333333,0.337777777777778,0.0533333333333333,2
"82",0.306122448979592,0.129251700680272,0.00680272108843537,0.0408163265306122,0.319727891156463,0.129251700680272,0.00680272108843537,0.408163265306122,0.0340136054421769,0.0136054421768707,0.0408163265306122,0.0272108843537415,0.0136054421768707,0.0952380952380952,0.129251700680272,0.27891156462585,0.102040816326531,3
"83",0.185897435897436,0.121794871794872,0.0512820512820513,0.0384615384615385,0.326923076923077,0.147435897435897,0.108974358974359,0.346153846153846,0.00641025641025641,0.0512820512820513,0.00641025641025641,0.0705128205128205,0.0448717948717949,0.134615384615385,0.102564102564103,0.147435897435897,0.0384615384615385,5
"84",0.208754208754209,0.0774410774410774,0.00336700336700337,0.00673400673400673,0.367003367003367,0.0942760942760943,0.0134680134680135,0.461279461279461,0.0235690235690236,0.0168350168350168,0.063973063973064,0.0134680134680135,0.0437710437710438,0.107744107744108,0.0976430976430976,0.205387205387205,0.0774410774410774,3
"85",0.132283464566929,0.0976377952755905,0.0204724409448819,0.0582677165354331,0.448818897637795,0.0377952755905512,0.0047244094488189,0.425196850393701,0.0330708661417323,0.0047244094488189,0.031496062992126,0.0755905511811024,0.0267716535433071,0.226771653543307,0.0881889763779528,0.062992125984252,0.047244094488189,6
"86",0.205882352941176,0.0882352941176471,0.0294117647058824,0.0315126050420168,0.418067226890756,0.0525210084033613,0.00630252100840336,0.415966386554622,0.023109243697479,0.0168067226890756,0.0210084033613445,0.0357142857142857,0.0294117647058824,0.226890756302521,0.113445378151261,0.136554621848739,0.0567226890756303,6
"87",0.166051660516605,0.129151291512915,0.018450184501845,0.018450184501845,0.487084870848708,0.040590405904059,0.00738007380073801,0.335793357933579,0.022140221402214,0.025830258302583,0.0479704797047971,0.0664206642066421,0.0590405904059041,0.191881918819188,0.166051660516605,0.188191881918819,0.0664206642066421,4
"88",0.203125,0.109375,0.109375,0.125,0.421875,0.0625,0.015625,0.296875,0.03125,0.03125,0.046875,0.03125,0.03125,0.09375,0.09375,0.171875,0.03125,3
"89",0.216965742251224,0.109298531810767,0.0350734094616639,0.067699836867863,0.305872756933116,0.0628058727569331,0.00815660685154975,0.325448613376835,0.0293637846655791,0.0154975530179445,0.15742251223491,0.0448613376835237,0.0432300163132137,0.115008156606852,0.132952691680261,0.176182707993475,0.0570962479608483,3
"90",0.19047619047619,0.0793650793650794,0.0264550264550265,0.037037037037037,0.444444444444444,0.111111111111111,0.0105820105820106,0.402116402116402,0.0317460317460317,0.00529100529100529,0.037037037037037,0.0317460317460317,0.00529100529100529,0.153439153439153,0.111111111111111,0.153439153439153,0.0846560846560847,3
"91",0.16,0.12,0.02,0.02,0.5,0.02,0.04,0.4,0.04,0.02,0.02,0.04,0.06,0.28,0.12,0.14,0.12,4
"92",0.271676300578035,0.115606936416185,0.0375722543352601,0.0635838150289017,0.323699421965318,0.202312138728324,0.00867052023121387,0.352601156069364,0.069364161849711,0.0260115606936416,0.0780346820809249,0.0144508670520231,0.046242774566474,0.104046242774566,0.141618497109827,0.248554913294798,0.0751445086705202,2
"93",0.230897009966777,0.1578073089701,0.111295681063123,0.192691029900332,0.488372093023256,0.053156146179402,0.00830564784053156,0.209302325581395,0.0598006644518272,0.00498338870431894,0.0764119601328904,0.0614617940199336,0.0249169435215947,0.0913621262458472,0.161129568106312,0.131229235880399,0.0498338870431894,1
